fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2023-07-13,20.0,964.0,67.0,0,166.0,21.0,91.0,44.0,18.0
2023-07-14,19.0,962.0,91.0,1,903.0,34.0,367.0,56.0,25.0
2023-07-15,24.0,870.0,93.0,0,715.0,32.0,330.0,65.0,32.0
2023-07-16,24.0,956.0,59.0,0,800.0,65.0,21.0,48.0,19.0
2023-07-17,19.0,1020.0,23.0,0,140.0,5.0,216.0,52.0,25.0
2023-07-18,22.0,1084.0,97.0,0,483.0,95.0,233.0,54.0,24.0
2023-07-19,28.0,1000.0,99.0,1,343.0,46.0,237.0,48.0,16.0
2023-07-20,25.0,981.0,40.0,0,833.0,52.0,43.0,53.0,25.0
2023-07-21,29.0,1027.0,38.0,1,356.0,54.0,64.0,63.0,24.0
2023-07-22,21.0,927.0,86.0,0,598.0,19.0,265.0,52.0,28.0
2023-07-23,19.0,993.0,48.0,1,910.0,93.0,133.0,62.0,20.0
2023-07-24,28.0,976.0,34.0,1,708.0,41.0,133.0,41.0,22.0
2023-07-25,22.0,1038.0,60.0,1,259.0,0.0,115.0,58.0,15.0
2023-07-26,21.0,1039.0,44.0,0,180.0,66.0,58.0,44.0,20.0
2023-07-27,25.0,1064.0,28.0,0,300.0,93.0,389.0,46.0,29.0
2023-07-28,29.0,1002.0,96.0,0,377.0,99.0,48.0,48.0,28.0
2023-07-29,21.0,977.0,26.0,0,137.0,57.0,490.0,54.0,17.0
2023-07-30,30.0,1144.0,92.0,0,670.0,67.0,222.0,52.0,27.0
2023-07-31,33.0,1033.0,24.0,0,803.0,85.0,10.0,60.0,25.0
2023-08-01,25.0,1024.0,69.0,0,270.0,12.0,185.0,44.0,23.0
2023-08-02,33.0,902.0,38.0,0,741.0,41.0,79.0,71.0,11.0
2023-08-03,17.0,1001.0,23.0,1,567.0,50.0,439.0,53.0,22.0
2023-08-04,21.0,939.0,71.0,1,358.0,86.0,413.0,54.0,27.0
2023-08-05,25.0,1018.0,90.0,0,867.0,45.0,314.0,50.0,23.0
2023-08-06,26.0,1041.0,86.0,0,310.0,39.0,266.0,68.0,26.0
2023-08-07,23.0,969.0,97.0,0,162.0,47.0,20.0,50.0,26.0
2023-08-08,36.0,988.0,43.0,1,451.0,42.0,498.0,67.0,12.0
2023-08-09,30.0,1060.0,55.0,1,119.0,70.0,84.0,63.0,17.0
2023-08-10,18.0,1075.0,50.0,0,348.0,88.0,462.0,33.0,27.0
2023-08-11,31.0,951.0,83.0,0,856.0,21.0,440.0,61.0,34.0
2023-08-12,29.0,1027.0,60.0,1,485.0,71.0,159.0,43.0,24.0
2023-08-13,28.0,982.0,47.0,0,942.0,22.0,313.0,67.0,13.0
2023-08-14,23.0,978.0,55.0,0,990.0,42.0,446.0,44.0,33.0
2023-08-15,17.0,982.0,71.0,1,548.0,89.0,325.0,48.0,18.0
2023-08-16,33.0,1032.0,91.0,1,839.0,34.0,56.0,65.0,30.0
2023-08-17,23.0,1016.0,43.0,1,987.0,33.0,341.0,66.0,24.0
2023-08-18,35.0,1020.0,87.0,0,320.0,42.0,288.0,58.0,25.0
2023-08-19,34.0,972.0,53.0,0,518.0,60.0,432.0,50.0,20.0
2023-08-20,31.0,922.0,47.0,0,454.0,93.0,301.0,43.0,22.0
2023-08-21,23.0,951.0,89.0,1,399.0,50.0,485.0,50.0,18.0
2023-08-22,36.0,1021.0,39.0,0,578.0,92.0,223.0,40.0,22.0
2023-08-23,29.0,1072.0,22.0,1,344.0,66.0,174.0,63.0,23.0
2023-08-24,18.0,959.0,77.0,0,184.0,31.0,65.0,58.0,20.0
2023-08-25,28.0,1006.0,47.0,1,948.0,59.0,467.0,55.0,22.0
2023-08-26,31.0,1003.0,79.0,1,474.0,44.0,309.0,55.0,20.0
2023-08-27,21.0,1063.0,64.0,0,590.0,12.0,134.0,69.0,23.0
2023-08-28,27.0,932.0,40.0,0,460.0,17.0,357.0,64.0,21.0
2023-08-29,20.0,1010.0,21.0,0,628.0,99.0,470.0,65.0,25.0
2023-08-30,30.0,988.0,86.0,0,359.0,63.0,232.0,40.0,28.0
2023-08-31,21.0,1028.0,73.0,1,363.0,98.0,330.0,68.0,25.0
2023-09-01,22.0,916.0,87.0,0,381.0,56.0,331.0,52.0,19.0
2023-09-02,28.0,1048.0,56.0,0,453.0,22.0,206.0,49.0,17.0
2023-09-03,23.0,972.0,97.0,1,496.0,79.0,5.0,58.0,16.0
2023-09-04,26.0,925.0,91.0,0,704.0,34.0,345.0,44.0,19.0
2023-09-05,24.0,960.0,49.0,0,583.0,63.0,202.0,56.0,16.0
2023-09-06,31.0,950.0,65.0,1,882.0,24.0,336.0,43.0,16.0
2023-09-07,30.0,959.0,86.0,1,357.0,18.0,459.0,60.0,24.0
2023-09-08,18.0,1026.0,26.0,1,786.0,54.0,324.0,53.0,20.0
2023-09-09,22.0,887.0,21.0,0,489.0,32.0,18.0,50.0,19.0
2023-09-10,19.0,946.0,31.0,0,471.0,13.0,297.0,61.0,21.0
2023-09-11,19.0,971.0,50.0,0,722.0,91.0,90.0,52.0,22.0
2023-09-12,23.0,961.0,32.0,1,931.0,24.0,157.0,44.0,18.0
2023-09-13,25.0,914.0,29.0,1,904.0,77.0,134.0,61.0,19.0
2023-09-14,30.0,988.0,80.0,1,417.0,90.0,474.0,46.0,26.0
2023-09-15,20.0,1093.0,22.0,0,933.0,25.0,26.0,62.0,30.0
2023-09-16,27.0,1048.0,43.0,1,267.0,96.0,305.0,44.0,26.0
2023-09-17,26.0,973.0,55.0,1,415.0,51.0,291.0,56.0,10.0
2023-09-18,22.0,965.0,35.0,1,501.0,27.0,250.0,38.0,20.0
2023-09-19,26.0,908.0,39.0,1,854.0,35.0,443.0,28.0,22.0
2023-09-20,26.0,986.0,59.0,1,339.0,19.0,28.0,38.0,21.0
2023-09-21,23.0,1017.0,85.0,0,374.0,15.0,260.0,35.0,36.0
2023-09-22,23.0,970.0,94.0,0,589.0,72.0,457.0,46.0,29.0
2023-09-23,25.0,988.0,27.0,0,650.0,1.0,146.0,47.0,25.0
2023-09-24,28.0,1001.0,53.0,0,674.0,22.0,7.0,53.0,19.0
2023-09-25,30.0,1031.0,83.0,1,339.0,68.0,498.0,69.0,24.0
2023-09-26,32.0,1032.0,37.0,1,131.0,100.0,10.0,53.0,26.0
2023-09-27,18.0,954.0,55.0,0,956.0,46.0,202.0,54.0,27.0
2023-09-28,23.0,975.0,38.0,1,849.0,43.0,72.0,60.0,20.0
2023-09-29,30.0,992.0,35.0,0,698.0,23.0,181.0,44.0,19.0
2023-09-30,28.0,1066.0,76.0,0,575.0,99.0,222.0,57.0,23.0
2023-10-01,30.0,997.0,43.0,1,343.0,85.0,358.0,42.0,20.0
2023-10-02,46.0,1041.0,96.0,0,178.0,32.0,64.0,68.0,21.0
2023-10-03,29.0,1020.0,56.0,1,606.0,63.0,171.0,69.0,12.0
2023-10-04,48.0,1031.0,95.0,0,556.0,93.0,453.0,60.0,34.0
2023-10-05,40.0,974.0,25.0,0,664.0,50.0,157.0,32.0,13.0
2023-10-06,36.0,1126.0,66.0,0,233.0,57.0,446.0,61.0,15.0
2023-10-07,38.0,1017.0,87.0,1,319.0,87.0,270.0,36.0,27.0
2023-10-08,34.0,993.0,30.0,1,625.0,30.0,114.0,60.0,5.0
2023-10-09,27.0,1002.0,93.0,1,856.0,64.0,170.0,60.0,20.0
2023-10-10,34.0,1022.0,73.0,0,183.0,10.0,1.0,46.0,23.0
2023-10-11,27.0,1028.0,26.0,1,433.0,12.0,65.0,55.0,14.0
2023-10-12,25.0,912.0,69.0,0,198.0,3.0,222.0,48.0,12.0
2023-10-13,28.0,1066.0,38.0,1,782.0,56.0,33.0,48.0,13.0
2023-10-14,41.0,966.0,65.0,1,906.0,20.0,414.0,49.0,16.0
2023-10-15,39.0,984.0,74.0,0,912.0,34.0,333.0,47.0,22.0
2023-10-16,32.0,885.0,73.0,0,824.0,45.0,302.0,41.0,16.0
2023-10-17,31.0,980.0,33.0,0,768.0,48.0,470.0,39.0,19.0
2023-10-18,43.0,941.0,66.0,0,422.0,4.0,361.0,62.0,22.0
2023-10-19,38.0,908.0,79.0,0,748.0,61.0,397.0,44.0,31.0
2023-10-20,33.0,980.0,72.0,1,426.0,90.0,191.0,45.0,15.0
2023-10-21,30.0,940.0,37.0,1,263.0,18.0,30.0,51.0,13.0
2023-10-22,25.0,1044.0,32.0,1,283.0,47.0,264.0,52.0,7.0
2023-10-23,40.0,1034.0,64.0,1,498.0,93.0,176.0,59.0,7.0
2023-10-24,40.0,1022.0,40.0,1,757.0,66.0,445.0,59.0,15.0
2023-10-25,25.0,987.0,32.0,1,605.0,78.0,108.0,46.0,16.0
2023-10-26,28.0,1021.0,56.0,0,399.0,54.0,475.0,54.0,22.0
2023-10-27,42.0,921.0,70.0,0,807.0,90.0,294.0,35.0,20.0
2023-10-28,33.0,922.0,22.0,1,989.0,31.0,459.0,39.0,22.0
2023-10-29,24.0,1007.0,82.0,0,384.0,90.0,485.0,55.0,22.0
2023-10-30,32.0,966.0,75.0,1,913.0,22.0,432.0,54.0,13.0
2023-10-31,30.0,956.0,71.0,1,236.0,7.0,236.0,42.0,16.0
2023-11-01,35.0,958.0,64.0,1,262.0,77.0,102.0,56.0,12.0
2023-11-02,22.0,944.0,73.0,0,480.0,66.0,268.0,72.0,24.0
2023-11-03,24.0,1029.0,56.0,0,371.0,57.0,241.0,50.0,21.0
2023-11-04,37.0,987.0,30.0,1,781.0,85.0,307.0,49.0,22.0
2023-11-05,32.0,1010.0,63.0,1,708.0,37.0,412.0,39.0,18.0
2023-11-06,29.0,1000.0,32.0,0,619.0,3.0,204.0,58.0,15.0
2023-11-07,25.0,987.0,62.0,1,291.0,19.0,395.0,70.0,11.0
2023-11-08,31.0,1097.0,58.0,0,986.0,84.0,265.0,39.0,24.0
2023-11-09,32.0,1061.0,93.0,0,271.0,76.0,331.0,44.0,29.0
2023-11-10,41.0,924.0,70.0,1,108.0,63.0,9.0,54.0,17.0
2023-11-11,32.0,995.0,30.0,1,480.0,11.0,121.0,68.0,13.0
2023-11-12,27.0,992.0,68.0,1,264.0,14.0,123.0,39.0,3.0
2023-11-13,36.0,1025.0,74.0,0,464.0,94.0,297.0,44.0,35.0
2023-11-14,30.0,945.0,50.0,1,999.0,67.0,98.0,43.0,15.0
2023-11-15,28.0,1053.0,27.0,0,705.0,10.0,313.0,54.0,18.0
2023-11-16,31.0,979.0,56.0,1,149.0,10.0,114.0,43.0,19.0
2023-11-17,42.0,1054.0,75.0,1,188.0,89.0,251.0,64.0,19.0
2023-11-18,36.0,832.0,26.0,0,402.0,33.0,30.0,54.0,17.0
2023-11-19,33.0,988.0,73.0,0,563.0,49.0,341.0,42.0,17.0
2023-11-20,22.0,1057.0,68.0,1,130.0,82.0,187.0,19.0,10.0
2023-11-21,26.0,980.0,55.0,0,150.0,37.0,49.0,43.0,14.0
2023-11-22,34.0,1049.0,80.0,1,928.0,13.0,320.0,48.0,20.0
2023-11-23,27.0,1012.0,72.0,1,880.0,62.0,417.0,63.0,15.0
2023-11-24,31.0,1022.0,41.0,1,812.0,7.0,127.0,44.0,23.0
2023-11-25,28.0,1002.0,95.0,1,113.0,47.0,48.0,52.0,16.0
2023-11-26,23.0,1057.0,23.0,1,384.0,34.0,361.0,58.0,20.0
2023-11-27,19.0,950.0,33.0,1,249.0,28.0,131.0,51.0,19.0
2023-11-28,34.0,957.0,24.0,1,403.0,92.0,184.0,40.0,11.0
2023-11-29,39.0,1053.0,93.0,0,318.0,41.0,10.0,56.0,19.0
2023-11-30,27.0,985.0,95.0,1,541.0,36.0,304.0,44.0,21.0
2023-12-01,25.0,961.0,22.0,1,681.0,33.0,124.0,41.0,9.0
2023-12-02,31.0,939.0,62.0,1,963.0,60.0,29.0,39.0,10.0
2023-12-03,32.0,990.0,54.0,0,971.0,57.0,42.0,61.0,17.0
2023-12-04,34.0,925.0,55.0,1,346.0,12.0,301.0,39.0,14.0
2023-12-05,34.0,937.0,20.0,0,646.0,42.0,133.0,41.0,15.0
2023-12-06,38.0,1099.0,52.0,0,781.0,99.0,378.0,52.0,21.0
2023-12-07,35.0,1035.0,62.0,1,230.0,4.0,146.0,48.0,17.0
2023-12-08,36.0,1004.0,42.0,1,505.0,21.0,199.0,55.0,9.0
2023-12-09,25.0,984.0,60.0,0,222.0,71.0,446.0,72.0,22.0
2023-12-10,32.0,982.0,91.0,1,929.0,90.0,161.0,50.0,23.0
2023-12-11,37.0,928.0,30.0,1,592.0,75.0,463.0,51.0,18.0
2023-12-12,26.0,1074.0,68.0,1,457.0,95.0,310.0,48.0,21.0
2023-12-13,34.0,956.0,71.0,0,538.0,92.0,181.0,53.0,29.0
2023-12-14,33.0,1083.0,94.0,0,499.0,26.0,254.0,37.0,16.0
2023-12-15,42.0,983.0,55.0,1,543.0,77.0,456.0,47.0,17.0
2023-12-16,32.0,944.0,51.0,1,854.0,99.0,68.0,40.0,15.0
2023-12-17,37.0,997.0,45.0,0,174.0,45.0,355.0,35.0,20.0
2023-12-18,32.0,984.0,92.0,0,276.0,81.0,359.0,59.0,21.0
2023-12-19,32.0,915.0,26.0,0,727.0,15.0,163.0,47.0,18.0
2023-12-20,30.0,1032.0,58.0,0,990.0,89.0,74.0,46.0,29.0
2023-12-21,36.0,1051.0,54.0,1,570.0,71.0,92.0,44.0,17.0
2023-12-22,33.0,969.0,61.0,1,908.0,56.0,352.0,32.0,12.0
2023-12-23,30.0,985.0,63.0,0,212.0,87.0,173.0,65.0,11.0
2023-12-24,36.0,1017.0,97.0,1,773.0,77.0,11.0,36.0,19.0
2023-12-25,38.0,982.0,24.0,0,479.0,55.0,46.0,55.0,16.0
2023-12-26,25.0,959.0,35.0,0,803.0,86.0,2.0,43.0,23.0
2023-12-27,40.0,1031.0,92.0,0,630.0,97.0,484.0,44.0,30.0
2023-12-28,35.0,1000.0,66.0,0,350.0,67.0,208.0,40.0,10.0
2023-12-29,31.0,1040.0,52.0,0,467.0,42.0,237.0,66.0,10.0
2023-12-30,29.0,1111.0,87.0,1,506.0,80.0,387.0,59.0,21.0
2023-12-31,35.0,993.0,79.0,1,749.0,91.0,347.0,48.0,15.0
2024-01-01,27.0,1066.0,90.0,1,194.0,7.0,178.0,31.0,14.0
2024-01-02,42.0,1023.0,22.0,1,461.0,42.0,205.0,35.0,7.0
2024-01-03,29.0,989.0,41.0,1,360.0,53.0,466.0,55.0,14.0
2024-01-04,39.0,1024.0,55.0,1,346.0,46.0,187.0,41.0,14.0
2024-01-05,37.0,1107.0,36.0,1,143.0,52.0,254.0,60.0,10.0
2024-01-06,32.0,936.0,89.0,0,197.0,68.0,332.0,60.0,24.0
2024-01-07,34.0,1084.0,59.0,1,824.0,100.0,325.0,48.0,19.0
2024-01-08,28.0,956.0,80.0,1,736.0,15.0,350.0,36.0,27.0
2024-01-09,32.0,1005.0,61.0,0,276.0,59.0,130.0,49.0,16.0
2024-01-10,36.0,963.0,55.0,0,673.0,29.0,79.0,48.0,12.0
2024-01-11,25.0,970.0,42.0,1,908.0,26.0,62.0,49.0,12.0
2024-01-12,40.0,981.0,38.0,1,418.0,83.0,15.0,59.0,17.0
2024-01-13,34.0,928.0,93.0,0,679.0,99.0,457.0,38.0,15.0
2024-01-14,27.0,1078.0,22.0,1,245.0,22.0,80.0,57.0,15.0
2024-01-15,33.0,973.0,48.0,0,995.0,63.0,205.0,39.0,18.0
2024-01-16,41.0,990.0,27.0,0,295.0,50.0,366.0,47.0,16.0
2024-01-17,34.0,1052.0,99.0,1,197.0,37.0,235.0,41.0,13.0
2024-01-18,35.0,1017.0,90.0,1,315.0,59.0,362.0,41.0,16.0
2024-01-19,33.0,1011.0,77.0,0,843.0,59.0,198.0,37.0,20.0
2024-01-20,31.0,1064.0,51.0,0,465.0,44.0,288.0,28.0,14.0
2024-01-21,34.0,1078.0,86.0,1,426.0,55.0,495.0,55.0,17.0
2024-01-22,36.0,1024.0,29.0,1,135.0,74.0,305.0,56.0,16.0
2024-01-23,36.0,953.0,99.0,0,467.0,63.0,197.0,51.0,16.0
2024-01-24,36.0,921.0,90.0,0,635.0,50.0,269.0,50.0,16.0
2024-01-25,35.0,949.0,84.0,1,469.0,45.0,225.0,55.0,10.0
2024-01-26,28.0,1046.0,56.0,0,679.0,78.0,66.0,49.0,16.0
2024-01-27,28.0,936.0,27.0,0,110.0,23.0,432.0,51.0,25.0
2024-01-28,33.0,1026.0,67.0,1,232.0,91.0,249.0,55.0,12.0
2024-01-29,34.0,1156.0,52.0,0,140.0,11.0,30.0,37.0,16.0
2024-01-30,34.0,1016.0,75.0,1,221.0,21.0,55.0,43.0,19.0
2024-01-31,28.0,1036.0,25.0,1,498.0,94.0,137.0,56.0,18.0
2024-02-01,33.0,1004.0,72.0,1,635.0,16.0,314.0,57.0,19.0
2024-02-02,31.0,947.0,31.0,1,904.0,50.0,464.0,35.0,12.0
2024-02-03,32.0,1028.0,68.0,0,977.0,59.0,158.0,46.0,17.0
2024-02-04,39.0,1115.0,40.0,0,549.0,60.0,151.0,48.0,24.0
2024-02-05,38.0,1042.0,85.0,0,177.0,57.0,117.0,43.0,18.0
2024-02-06,31.0,927.0,94.0,0,595.0,41.0,486.0,35.0,16.0
2024-02-07,28.0,914.0,58.0,1,777.0,73.0,145.0,35.0,26.0
2024-02-08,26.0,1061.0,47.0,0,803.0,48.0,364.0,53.0,18.0
2024-02-09,35.0,1091.0,95.0,0,733.0,64.0,263.0,80.0,15.0
2024-02-10,37.0,946.0,89.0,1,584.0,62.0,299.0,54.0,11.0
2024-02-11,38.0,1033.0,23.0,1,865.0,19.0,189.0,67.0,16.0
2024-02-12,28.0,1132.0,58.0,0,448.0,32.0,383.0,52.0,22.0
