Tipo_Prenda,Género,Color,Estilo,Marca,Precio,Talla,Cantidad_Lavados,Edad,Profesión,Género_Incluyente,Calidad
Chaqueta,Caballero,Blanco,Formal,Marca A,1727.4,37,10,21,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Caballero,Verde,Deportivo,Marca C,1078.48,39,13,27,Ingeniería,HombreMujer,Regular
Camisa,Caballero,Negro,Formal,Marca D,604.6,40,19,25,Ingeniería,Hombre,Mala
Chaqueta,Dama,Blanco,Casual,Marca D,1769.61,42,4,21,Educación,HombreMujer,Regular
Vestido,Caballero,Rojo,Formal,Marca B,1196.96,32,10,24,Artes,Mujer,Buena
Camisa,Caballero,Blanco,Formal,Marca B,967.61,37,1,26,Deportes,Mujer,Mala
Pantalón,Caballero,Rojo,Formal,Marca D,1268.32,34,5,27,Ciencias de la Salud,Hombre,Regular
Vestido,Caballero,Rojo,Casual,Marca A,196.97,44,6,28,Ciencias de la Salud,Hombre,Regular
Pantalón,Dama,Negro,Casual,Marca A,475.44,39,12,29,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Dama,Blanco,Casual,Marca D,1539.53,37,11,29,Artes,Mujer,Buena
Vestido,Dama,Azul,Deportivo,Marca B,662.97,33,15,25,Deportes,Hombre,Buena
Camisa,Caballero,Negro,Formal,Marca B,1714.04,44,1,21,Artes,Mujer,Regular
Vestido,Caballero,Negro,Casual,Marca D,1226.13,42,14,30,Ingeniería,Mujer,Regular
Camisa,Caballero,Negro,Deportivo,Marca B,616.94,44,11,27,Educación,Mujer,Buena
Falda,Caballero,Azul,Deportivo,Marca D,762.13,38,15,26,Artes,Hombre,Buena
Chaqueta,Caballero,Azul,Casual,Marca B,423.16,41,1,22,Deportes,Hombre,Regular
Vestido,Caballero,Azul,Deportivo,Marca C,1244.33,39,20,20,Deportes,Hombre,Regular
Vestido,Dama,Verde,Formal,Marca A,1769.54,37,19,29,Educación,Hombre,Buena
Falda,Dama,Azul,Casual,Marca D,521.2,42,8,20,Ciencias de la Salud,Hombre,Regular
Vestido,Caballero,Rojo,Formal,Marca C,612.69,37,20,27,Ingeniería,Mujer,Regular
Vestido,Caballero,Rojo,Deportivo,Marca B,1067.09,45,12,20,Educación,Mujer,Mala
Chaqueta,Caballero,Azul,Casual,Marca D,1299.63,35,16,21,Ciencias Sociales y Humanidades,HombreMujer,Mala
Vestido,Caballero,Verde,Formal,Marca B,1551.99,45,10,27,Ingeniería,Hombre,Mala
Falda,Caballero,Negro,Formal,Marca C,1065.53,33,17,26,Educación,Hombre,Buena
Falda,Caballero,Blanco,Deportivo,Marca C,1930.8,38,7,20,Artes,Hombre,Mala
Chaqueta,Dama,Verde,Deportivo,Marca D,1722.14,32,9,30,Educación,Hombre,Regular
Vestido,Caballero,Rojo,Formal,Marca C,712.64,38,14,21,Ingeniería,HombreMujer,Regular
Camisa,Dama,Rojo,Casual,Marca D,1710.87,37,19,20,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Dama,Azul,Deportivo,Marca D,1551.02,36,18,29,Educación,HombreMujer,Buena
Chaqueta,Caballero,Blanco,Formal,Marca C,1482.28,41,20,22,Ingeniería,Mujer,Buena
Pantalón,Caballero,Azul,Deportivo,Marca A,211.83,39,1,30,Ciencias Sociales y Humanidades,HombreMujer,Mala
Falda,Dama,Blanco,Casual,Marca A,187.65,38,19,30,Deportes,Hombre,Buena
Falda,Caballero,Negro,Formal,Marca D,1944.71,43,0,25,Ciencias Sociales y Humanidades,Hombre,Regular
Pantalón,Caballero,Azul,Casual,Marca A,913.69,40,6,22,Artes,Mujer,Regular
Vestido,Caballero,Blanco,Casual,Marca B,997.31,39,10,29,Artes,Mujer,Regular
Chaqueta,Caballero,Azul,Formal,Marca B,618.96,33,6,29,Ciencias Sociales y Humanidades,Hombre,Mala
Falda,Dama,Negro,Formal,Marca C,1005.83,38,12,23,Ingeniería,HombreMujer,Mala
Camisa,Caballero,Negro,Casual,Marca A,340.74,39,13,26,Artes,Mujer,Buena
Chaqueta,Dama,Blanco,Formal,Marca D,1865.17,37,18,22,Deportes,Mujer,Regular
Camisa,Dama,Blanco,Casual,Marca D,627.99,38,8,27,Educación,Mujer,Regular
Chaqueta,Dama,Verde,Deportivo,Marca A,1012.94,38,3,20,Ingeniería,HombreMujer,Buena
Camisa,Caballero,Azul,Deportivo,Marca B,1231.85,37,11,20,Ingeniería,Hombre,Buena
Vestido,Caballero,Blanco,Deportivo,Marca A,1701.32,34,16,29,Ciencias de la Salud,Hombre,Regular
Vestido,Dama,Negro,Deportivo,Marca C,1735.21,32,19,28,Deportes,Mujer,Mala
Pantalón,Dama,Rojo,Formal,Marca D,232.13,38,15,27,Ciencias Sociales y Humanidades,Hombre,Mala
Pantalón,Caballero,Verde,Deportivo,Marca D,640.44,44,17,23,Ciencias de la Salud,Hombre,Buena
Camisa,Dama,Azul,Formal,Marca C,1259.14,33,8,28,Deportes,Hombre,Mala
Falda,Caballero,Azul,Deportivo,Marca C,1772.18,42,8,20,Deportes,Mujer,Buena
Chaqueta,Caballero,Azul,Casual,Marca A,306.72,38,18,24,Educación,Hombre,Regular
Pantalón,Dama,Rojo,Formal,Marca D,1313.44,34,15,27,Ciencias de la Salud,HombreMujer,Regular
Chaqueta,Dama,Negro,Formal,Marca D,572.32,43,7,27,Ciencias Sociales y Humanidades,HombreMujer,Mala
Camisa,Dama,Blanco,Casual,Marca A,483.05,36,8,21,Deportes,Mujer,Regular
Camisa,Caballero,Blanco,Casual,Marca B,256.15,42,1,29,Ingeniería,HombreMujer,Mala
Camisa,Dama,Azul,Casual,Marca B,1888.81,42,9,28,Artes,Hombre,Regular
Pantalón,Caballero,Rojo,Deportivo,Marca C,932.65,45,15,26,Ciencias Sociales y Humanidades,HombreMujer,Regular
Vestido,Caballero,Negro,Casual,Marca D,1833.85,35,13,22,Artes,Mujer,Buena
Vestido,Dama,Blanco,Deportivo,Marca B,772.62,35,10,26,Ciencias Sociales y Humanidades,Mujer,Regular
Camisa,Dama,Blanco,Casual,Marca C,1496.36,42,4,21,Artes,HombreMujer,Mala
Falda,Caballero,Azul,Casual,Marca B,820.65,45,12,23,Educación,Hombre,Regular
Pantalón,Dama,Negro,Formal,Marca D,1680.9,40,7,25,Ciencias Sociales y Humanidades,Hombre,Regular
Falda,Caballero,Blanco,Deportivo,Marca C,279.15,42,19,30,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Verde,Casual,Marca D,1776.31,40,10,24,Artes,Mujer,Buena
Pantalón,Caballero,Azul,Formal,Marca A,1313.51,44,19,22,Deportes,Hombre,Regular
Chaqueta,Caballero,Azul,Deportivo,Marca D,1291.83,35,17,20,Ingeniería,Hombre,Mala
Vestido,Caballero,Azul,Formal,Marca B,682.76,36,18,28,Educación,Hombre,Buena
Vestido,Caballero,Rojo,Deportivo,Marca C,1686.54,35,14,23,Educación,HombreMujer,Buena
Vestido,Dama,Negro,Casual,Marca D,886.22,37,2,28,Ciencias Sociales y Humanidades,HombreMujer,Regular
Chaqueta,Dama,Rojo,Deportivo,Marca C,937.72,34,18,25,Educación,Mujer,Buena
Falda,Caballero,Rojo,Formal,Marca B,303.39,40,8,26,Ciencias Sociales y Humanidades,Hombre,Mala
Pantalón,Dama,Azul,Deportivo,Marca A,1061.29,40,14,21,Ciencias Sociales y Humanidades,Hombre,Regular
Vestido,Caballero,Verde,Deportivo,Marca A,695.09,35,11,26,Artes,Hombre,Regular
Chaqueta,Caballero,Rojo,Deportivo,Marca C,810.86,45,20,21,Deportes,HombreMujer,Regular
Vestido,Dama,Rojo,Deportivo,Marca B,1675.29,41,11,28,Ingeniería,HombreMujer,Buena
Chaqueta,Dama,Negro,Casual,Marca B,575.47,35,6,20,Ciencias Sociales y Humanidades,Mujer,Buena
Vestido,Dama,Verde,Casual,Marca C,1682.82,37,2,30,Ciencias Sociales y Humanidades,Mujer,Mala
Camisa,Dama,Blanco,Casual,Marca B,505.73,44,12,30,Deportes,Hombre,Buena
Falda,Caballero,Blanco,Casual,Marca B,1184.77,43,2,27,Ciencias de la Salud,Hombre,Buena
Chaqueta,Dama,Verde,Casual,Marca D,889.68,34,19,25,Ciencias de la Salud,HombreMujer,Mala
Falda,Caballero,Azul,Deportivo,Marca C,560.15,38,1,20,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Azul,Casual,Marca C,251.53,42,16,20,Artes,Hombre,Regular
Falda,Caballero,Negro,Deportivo,Marca B,754.03,33,6,27,Deportes,HombreMujer,Mala
Chaqueta,Dama,Blanco,Casual,Marca A,498.61,45,1,22,Ingeniería,Mujer,Mala
Pantalón,Caballero,Verde,Formal,Marca C,1743.28,36,5,27,Deportes,Mujer,Regular
Camisa,Dama,Azul,Deportivo,Marca B,1751.49,42,9,21,Educación,HombreMujer,Mala
Falda,Caballero,Verde,Formal,Marca A,936.1,36,4,28,Deportes,HombreMujer,Buena
Vestido,Dama,Blanco,Casual,Marca B,1975.25,35,7,30,Educación,Hombre,Regular
Vestido,Dama,Blanco,Formal,Marca C,481.84,35,0,26,Artes,Mujer,Buena
Pantalón,Dama,Verde,Deportivo,Marca B,1737.15,40,16,25,Deportes,Hombre,Regular
Pantalón,Dama,Azul,Deportivo,Marca A,1904.97,39,5,23,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Caballero,Negro,Deportivo,Marca A,1042.95,43,9,29,Ciencias de la Salud,Hombre,Regular
Chaqueta,Dama,Negro,Deportivo,Marca C,841.67,40,1,20,Ingeniería,Mujer,Regular
Pantalón,Dama,Negro,Casual,Marca C,732.53,35,0,21,Artes,Mujer,Buena
Pantalón,Caballero,Blanco,Formal,Marca D,384.59,41,14,27,Ciencias Sociales y Humanidades,Hombre,Buena
Falda,Dama,Blanco,Deportivo,Marca C,301.03,43,13,24,Deportes,Mujer,Regular
Chaqueta,Dama,Negro,Deportivo,Marca A,1931.37,38,18,25,Artes,Hombre,Buena
Chaqueta,Caballero,Rojo,Casual,Marca A,1346.54,42,2,28,Ciencias Sociales y Humanidades,HombreMujer,Buena
Falda,Dama,Azul,Formal,Marca B,280.02,45,14,26,Ciencias de la Salud,Hombre,Buena
Falda,Caballero,Rojo,Formal,Marca D,799.91,39,18,27,Ciencias Sociales y Humanidades,Hombre,Buena
Chaqueta,Dama,Negro,Formal,Marca A,260.91,38,7,26,Deportes,Hombre,Buena
Vestido,Caballero,Azul,Deportivo,Marca C,830.35,40,13,25,Ciencias de la Salud,HombreMujer,Regular
Camisa,Caballero,Azul,Formal,Marca A,1221.69,39,3,21,Ciencias de la Salud,Mujer,Buena
Falda,Caballero,Blanco,Deportivo,Marca A,672.19,43,15,25,Ciencias de la Salud,Hombre,Mala
Pantalón,Dama,Verde,Formal,Marca C,1718.02,42,18,23,Ingeniería,Hombre,Mala
Vestido,Caballero,Blanco,Casual,Marca D,1265.42,45,3,21,Educación,HombreMujer,Buena
Pantalón,Dama,Verde,Formal,Marca A,720.78,40,1,22,Ciencias Sociales y Humanidades,Hombre,Regular
Vestido,Dama,Blanco,Deportivo,Marca A,1970.14,36,16,21,Ciencias Sociales y Humanidades,Hombre,Buena
Camisa,Caballero,Blanco,Deportivo,Marca B,321.27,38,14,23,Ciencias Sociales y Humanidades,Hombre,Buena
Camisa,Dama,Blanco,Formal,Marca C,548.83,39,5,27,Educación,HombreMujer,Regular
Chaqueta,Caballero,Negro,Casual,Marca C,183.38,36,17,27,Deportes,Hombre,Mala
Camisa,Dama,Verde,Deportivo,Marca A,1204.19,41,7,27,Ciencias de la Salud,Hombre,Buena
Vestido,Dama,Negro,Formal,Marca B,1721.8,40,4,30,Ciencias Sociales y Humanidades,Mujer,Regular
Vestido,Dama,Negro,Casual,Marca C,1647,42,20,29,Ciencias de la Salud,Mujer,Mala
Chaqueta,Caballero,Blanco,Deportivo,Marca D,1850.55,35,15,30,Educación,Hombre,Buena
Chaqueta,Dama,Blanco,Deportivo,Marca C,244.3,45,20,28,Educación,Hombre,Buena
Chaqueta,Caballero,Azul,Deportivo,Marca C,260.01,45,18,27,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Caballero,Rojo,Deportivo,Marca A,1036.41,34,6,27,Ciencias de la Salud,Hombre,Regular
Chaqueta,Dama,Blanco,Deportivo,Marca C,1195.48,39,13,29,Ciencias de la Salud,Mujer,Buena
Chaqueta,Caballero,Blanco,Deportivo,Marca B,675.61,43,14,23,Ingeniería,Hombre,Buena
Camisa,Dama,Verde,Deportivo,Marca D,696.61,45,7,29,Ciencias de la Salud,HombreMujer,Regular
Chaqueta,Caballero,Verde,Formal,Marca C,773.56,32,7,22,Educación,Hombre,Mala
Chaqueta,Caballero,Verde,Casual,Marca C,1953.69,44,12,20,Educación,Mujer,Regular
Camisa,Dama,Verde,Formal,Marca D,440.52,36,16,21,Educación,HombreMujer,Buena
Pantalón,Dama,Negro,Deportivo,Marca A,1983.83,38,13,24,Artes,Mujer,Buena
Vestido,Dama,Rojo,Deportivo,Marca C,1165.02,36,2,29,Ingeniería,Mujer,Buena
Falda,Dama,Azul,Casual,Marca B,1027.19,41,19,28,Deportes,HombreMujer,Buena
Chaqueta,Caballero,Verde,Formal,Marca D,1283.86,42,17,22,Ingeniería,Hombre,Buena
Chaqueta,Dama,Rojo,Formal,Marca A,1226.41,44,8,22,Deportes,Mujer,Regular
Pantalón,Caballero,Verde,Deportivo,Marca A,1017.76,38,20,29,Educación,Mujer,Buena
Vestido,Dama,Verde,Casual,Marca C,1572.04,35,1,21,Deportes,Mujer,Buena
Pantalón,Caballero,Azul,Deportivo,Marca A,1122.41,38,15,24,Ciencias de la Salud,Mujer,Regular
Chaqueta,Caballero,Negro,Casual,Marca C,1856.09,43,14,25,Ingeniería,Hombre,Buena
Falda,Dama,Negro,Deportivo,Marca A,566.48,42,12,28,Ingeniería,Hombre,Mala
Pantalón,Dama,Blanco,Formal,Marca B,1632.65,39,1,22,Artes,HombreMujer,Buena
Vestido,Caballero,Blanco,Casual,Marca C,743.28,39,18,26,Educación,Mujer,Regular
Vestido,Dama,Verde,Casual,Marca A,1137.94,44,2,30,Ciencias de la Salud,Hombre,Buena
Chaqueta,Caballero,Rojo,Casual,Marca B,1611.17,37,9,25,Ciencias Sociales y Humanidades,HombreMujer,Mala
Camisa,Dama,Blanco,Formal,Marca D,383.68,37,0,25,Artes,HombreMujer,Buena
Falda,Dama,Verde,Formal,Marca A,621.87,33,6,27,Deportes,HombreMujer,Regular
Pantalón,Caballero,Rojo,Deportivo,Marca C,291.16,45,13,29,Deportes,Mujer,Buena
Camisa,Dama,Blanco,Formal,Marca C,680.54,35,1,21,Artes,HombreMujer,Regular
Camisa,Dama,Rojo,Deportivo,Marca A,1111.37,39,20,23,Ingeniería,Hombre,Mala
Pantalón,Dama,Blanco,Formal,Marca C,417.16,42,20,23,Deportes,Mujer,Regular
Falda,Dama,Blanco,Deportivo,Marca D,1622.85,42,10,23,Ciencias de la Salud,Hombre,Buena
Vestido,Caballero,Rojo,Formal,Marca B,1009.34,32,8,22,Artes,HombreMujer,Buena
Chaqueta,Caballero,Azul,Casual,Marca D,549.13,42,2,24,Deportes,Hombre,Buena
Falda,Caballero,Blanco,Casual,Marca B,1555.1,36,0,27,Ciencias Sociales y Humanidades,Hombre,Buena
Pantalón,Caballero,Verde,Casual,Marca A,1137.06,35,15,20,Ingeniería,Mujer,Buena
Vestido,Caballero,Blanco,Casual,Marca A,1273.82,37,13,20,Artes,Mujer,Mala
Camisa,Caballero,Verde,Casual,Marca D,849.62,35,8,22,Artes,Mujer,Buena
Camisa,Caballero,Verde,Formal,Marca B,1011.93,36,10,26,Deportes,Mujer,Mala
Camisa,Dama,Negro,Formal,Marca C,355.97,32,3,27,Ciencias de la Salud,Hombre,Buena
Chaqueta,Caballero,Blanco,Deportivo,Marca B,242.94,45,0,26,Ciencias Sociales y Humanidades,HombreMujer,Regular
Falda,Caballero,Negro,Formal,Marca A,360.58,36,5,25,Artes,Mujer,Regular
Chaqueta,Caballero,Blanco,Casual,Marca B,1290.01,45,4,25,Ciencias Sociales y Humanidades,Hombre,Mala
Vestido,Dama,Verde,Casual,Marca D,1317.08,40,1,25,Educación,Hombre,Mala
Camisa,Dama,Azul,Casual,Marca A,1623.77,39,15,20,Artes,Mujer,Buena
Chaqueta,Caballero,Blanco,Casual,Marca B,225.17,35,6,26,Ciencias de la Salud,HombreMujer,Regular
Pantalón,Caballero,Rojo,Formal,Marca D,265.98,43,9,25,Ciencias Sociales y Humanidades,Mujer,Buena
Vestido,Dama,Blanco,Formal,Marca B,1038.89,34,5,20,Educación,Hombre,Buena
Chaqueta,Caballero,Negro,Formal,Marca A,1064.37,40,2,26,Ciencias de la Salud,Hombre,Buena
Vestido,Dama,Negro,Formal,Marca A,1906.72,40,1,21,Ingeniería,Mujer,Buena
Falda,Dama,Blanco,Formal,Marca B,895.19,37,17,23,Ciencias Sociales y Humanidades,Hombre,Buena
Camisa,Caballero,Negro,Casual,Marca C,1721.37,32,5,20,Deportes,Hombre,Mala
Chaqueta,Caballero,Verde,Deportivo,Marca D,450.18,34,4,28,Ciencias de la Salud,HombreMujer,Mala
Vestido,Caballero,Blanco,Casual,Marca D,1945.03,32,7,22,Deportes,Hombre,Mala
Pantalón,Dama,Verde,Deportivo,Marca A,945.38,43,5,29,Deportes,Mujer,Buena
Camisa,Dama,Verde,Casual,Marca D,499.94,45,19,28,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Caballero,Azul,Casual,Marca A,569.37,44,17,30,Deportes,Hombre,Regular
Pantalón,Caballero,Azul,Casual,Marca B,1397.94,43,4,30,Artes,Hombre,Regular
Chaqueta,Dama,Negro,Casual,Marca D,920.16,32,1,25,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Dama,Blanco,Casual,Marca A,1178.66,39,11,30,Educación,Mujer,Regular
Camisa,Dama,Azul,Casual,Marca B,1827.08,39,13,24,Deportes,Mujer,Buena
Camisa,Caballero,Rojo,Formal,Marca D,1325.02,37,19,24,Educación,Hombre,Regular
Falda,Caballero,Blanco,Deportivo,Marca A,1987.32,35,16,29,Ciencias Sociales y Humanidades,HombreMujer,Buena
Pantalón,Caballero,Verde,Formal,Marca B,1872.62,34,9,21,Deportes,HombreMujer,Regular
Falda,Caballero,Negro,Deportivo,Marca C,1560.78,40,12,22,Ciencias Sociales y Humanidades,HombreMujer,Buena
Camisa,Caballero,Negro,Deportivo,Marca D,932.36,36,11,24,Ingeniería,HombreMujer,Buena
Falda,Dama,Negro,Casual,Marca D,1937.89,43,17,25,Deportes,Mujer,Buena
Pantalón,Caballero,Negro,Casual,Marca A,872.95,42,17,22,Deportes,HombreMujer,Mala
Vestido,Dama,Azul,Formal,Marca A,1647.14,38,7,20,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Caballero,Verde,Deportivo,Marca D,860.58,36,0,20,Ciencias de la Salud,Hombre,Regular
Vestido,Dama,Negro,Deportivo,Marca D,1360.78,44,15,30,Ciencias de la Salud,Mujer,Regular
Camisa,Dama,Azul,Deportivo,Marca B,1661.04,39,11,21,Deportes,Hombre,Buena
Pantalón,Dama,Rojo,Deportivo,Marca A,1072.03,44,6,26,Ingeniería,Mujer,Regular
Chaqueta,Dama,Rojo,Casual,Marca A,960.29,42,3,29,Educación,HombreMujer,Buena
Camisa,Caballero,Rojo,Formal,Marca A,1092.14,39,4,29,Ciencias de la Salud,Hombre,Buena
Falda,Caballero,Verde,Formal,Marca A,1339.05,43,18,30,Ciencias de la Salud,Hombre,Regular
Falda,Dama,Blanco,Formal,Marca C,959.25,35,0,27,Deportes,Mujer,Mala
Chaqueta,Caballero,Blanco,Formal,Marca A,247.62,41,19,24,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Dama,Negro,Deportivo,Marca A,1450.17,39,5,29,Ciencias de la Salud,HombreMujer,Mala
Vestido,Caballero,Azul,Deportivo,Marca D,358.32,34,19,24,Ciencias Sociales y Humanidades,HombreMujer,Buena
Chaqueta,Caballero,Azul,Casual,Marca C,1409.46,36,13,28,Ingeniería,Mujer,Buena
Chaqueta,Dama,Azul,Formal,Marca A,502.46,45,19,30,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Blanco,Casual,Marca D,366.94,40,0,24,Educación,HombreMujer,Mala
Chaqueta,Caballero,Verde,Deportivo,Marca C,859.08,43,19,20,Ciencias de la Salud,Mujer,Regular
Pantalón,Caballero,Blanco,Casual,Marca D,1697.69,36,6,24,Educación,Hombre,Regular
Camisa,Dama,Azul,Formal,Marca D,1032.39,35,13,27,Ciencias Sociales y Humanidades,Mujer,Mala
Falda,Dama,Azul,Formal,Marca C,1604.13,40,10,23,Artes,Mujer,Buena
Camisa,Dama,Rojo,Casual,Marca D,1402.9,32,15,29,Educación,Hombre,Buena
Falda,Caballero,Azul,Deportivo,Marca D,1823.87,42,12,28,Ciencias Sociales y Humanidades,HombreMujer,Regular
Falda,Dama,Negro,Formal,Marca A,1813.62,35,9,20,Educación,Mujer,Regular
Vestido,Dama,Rojo,Formal,Marca C,704.13,42,17,21,Artes,HombreMujer,Buena
Falda,Dama,Negro,Deportivo,Marca A,677.53,41,16,26,Ciencias de la Salud,Hombre,Buena
Chaqueta,Dama,Negro,Formal,Marca A,1156.11,37,9,30,Artes,Mujer,Regular
Camisa,Dama,Azul,Casual,Marca B,758.46,44,7,30,Artes,Mujer,Regular
Vestido,Caballero,Negro,Formal,Marca A,898.42,44,2,22,Deportes,Mujer,Regular
Falda,Caballero,Rojo,Formal,Marca C,1526.73,36,15,26,Ingeniería,Mujer,Regular
Chaqueta,Caballero,Verde,Formal,Marca C,247.33,45,19,23,Deportes,Mujer,Buena
Falda,Dama,Blanco,Formal,Marca C,1686.53,45,11,21,Deportes,Mujer,Buena
Chaqueta,Caballero,Azul,Casual,Marca A,153.15,38,8,29,Deportes,Mujer,Buena
Chaqueta,Dama,Rojo,Casual,Marca C,281.92,38,12,26,Ciencias de la Salud,Mujer,Regular
Pantalón,Dama,Azul,Deportivo,Marca A,1047.89,41,0,29,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Blanco,Casual,Marca A,1724.25,40,13,29,Artes,Hombre,Regular
Vestido,Dama,Negro,Deportivo,Marca A,898.64,43,4,20,Artes,Hombre,Mala
Vestido,Caballero,Blanco,Deportivo,Marca A,458.05,45,4,30,Educación,Hombre,Buena
Camisa,Caballero,Negro,Deportivo,Marca B,1219.59,43,4,20,Ciencias de la Salud,Mujer,Buena
Chaqueta,Dama,Negro,Formal,Marca B,1670.07,41,4,24,Ingeniería,Mujer,Buena
Pantalón,Dama,Rojo,Casual,Marca A,694.12,32,8,21,Ingeniería,Mujer,Regular
Vestido,Dama,Negro,Deportivo,Marca A,420.34,34,8,30,Deportes,HombreMujer,Buena
Chaqueta,Dama,Rojo,Casual,Marca C,1998.41,32,6,23,Ingeniería,Hombre,Buena
Pantalón,Caballero,Negro,Formal,Marca D,894.19,37,9,29,Artes,Mujer,Buena
Vestido,Caballero,Negro,Formal,Marca C,1253.85,32,7,24,Ingeniería,Hombre,Regular
Falda,Caballero,Blanco,Casual,Marca C,1926.48,42,16,25,Educación,Hombre,Regular
Camisa,Caballero,Verde,Casual,Marca A,586.66,39,2,23,Ingeniería,HombreMujer,Mala
Pantalón,Dama,Negro,Casual,Marca C,1050.47,44,17,22,Deportes,Hombre,Mala
Falda,Caballero,Verde,Casual,Marca B,1834.68,45,3,27,Ingeniería,Hombre,Buena
Vestido,Caballero,Azul,Formal,Marca D,258.89,42,5,28,Artes,Mujer,Buena
Pantalón,Caballero,Blanco,Formal,Marca B,813.5,34,0,23,Ciencias de la Salud,Mujer,Regular
Falda,Caballero,Negro,Formal,Marca A,1100.02,42,11,22,Artes,Hombre,Buena
Chaqueta,Caballero,Rojo,Deportivo,Marca C,1506.4,37,0,20,Ciencias de la Salud,HombreMujer,Regular
Vestido,Dama,Rojo,Casual,Marca C,1798.54,43,5,25,Deportes,HombreMujer,Buena
Vestido,Dama,Verde,Deportivo,Marca D,1551.73,32,16,25,Ciencias Sociales y Humanidades,HombreMujer,Regular
Vestido,Caballero,Verde,Casual,Marca B,1822.56,38,3,26,Artes,Mujer,Mala
Chaqueta,Dama,Negro,Deportivo,Marca D,316.43,36,4,21,Deportes,HombreMujer,Mala
Falda,Caballero,Azul,Casual,Marca D,1254.06,40,16,23,Ingeniería,Hombre,Buena
Falda,Caballero,Verde,Deportivo,Marca A,1857.58,43,4,24,Ciencias de la Salud,Hombre,Regular
Vestido,Dama,Blanco,Casual,Marca B,206.38,40,9,23,Deportes,Mujer,Buena
Chaqueta,Dama,Verde,Formal,Marca C,873.72,42,3,23,Ingeniería,Mujer,Mala
Vestido,Dama,Azul,Deportivo,Marca B,618.56,38,19,22,Educación,HombreMujer,Buena
Chaqueta,Caballero,Azul,Deportivo,Marca A,1408.52,41,4,25,Artes,Hombre,Regular
Camisa,Dama,Azul,Formal,Marca C,265.5,39,0,28,Ingeniería,HombreMujer,Buena
Pantalón,Caballero,Blanco,Deportivo,Marca C,1410.66,37,7,20,Ingeniería,Hombre,Buena
Camisa,Caballero,Azul,Formal,Marca A,720.5,32,18,22,Artes,Mujer,Regular
Chaqueta,Dama,Azul,Formal,Marca C,656.06,42,12,27,Deportes,Hombre,Mala
Camisa,Caballero,Azul,Deportivo,Marca B,1381.99,38,18,28,Ciencias de la Salud,Mujer,Buena
Chaqueta,Caballero,Rojo,Deportivo,Marca B,1097.51,32,12,25,Ingeniería,Mujer,Buena
Chaqueta,Dama,Negro,Deportivo,Marca C,411.93,45,9,29,Deportes,HombreMujer,Buena
Camisa,Caballero,Rojo,Deportivo,Marca A,584.97,38,19,27,Ciencias de la Salud,Mujer,Mala
Chaqueta,Dama,Blanco,Casual,Marca D,275.52,39,13,26,Ingeniería,Mujer,Regular
Falda,Dama,Azul,Casual,Marca C,1468.6,36,8,29,Ciencias Sociales y Humanidades,Mujer,Mala
Camisa,Caballero,Azul,Deportivo,Marca A,1145.46,43,7,22,Ciencias de la Salud,Hombre,Regular
Camisa,Caballero,Negro,Formal,Marca D,1611.16,33,3,26,Ciencias Sociales y Humanidades,Hombre,Mala
Camisa,Dama,Verde,Casual,Marca C,576.41,42,6,27,Ingeniería,Hombre,Buena
Camisa,Caballero,Negro,Formal,Marca D,1152.94,40,10,22,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Dama,Negro,Deportivo,Marca D,213.31,35,11,24,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Caballero,Negro,Deportivo,Marca B,1121.92,39,9,23,Ciencias de la Salud,Mujer,Mala
Pantalón,Dama,Negro,Casual,Marca A,186.68,33,15,28,Ciencias de la Salud,Hombre,Buena
Falda,Caballero,Azul,Deportivo,Marca B,1852.48,39,9,27,Ingeniería,HombreMujer,Mala
Falda,Dama,Rojo,Formal,Marca A,717.34,33,14,28,Ingeniería,HombreMujer,Buena
Falda,Caballero,Rojo,Casual,Marca C,1842.07,33,17,30,Ciencias de la Salud,HombreMujer,Regular
Vestido,Caballero,Negro,Formal,Marca B,696.57,40,11,23,Deportes,Hombre,Mala
Falda,Dama,Rojo,Deportivo,Marca B,622.63,34,4,23,Educación,Hombre,Regular
Vestido,Caballero,Azul,Formal,Marca D,704.06,37,15,24,Ciencias de la Salud,Mujer,Mala
Vestido,Caballero,Negro,Casual,Marca A,385.31,35,7,22,Deportes,HombreMujer,Regular
Camisa,Caballero,Verde,Casual,Marca D,1440.08,45,19,29,Deportes,Hombre,Buena
Camisa,Caballero,Verde,Casual,Marca D,439.84,41,1,26,Deportes,HombreMujer,Regular
Vestido,Caballero,Blanco,Casual,Marca A,1938.8,42,1,22,Deportes,Mujer,Buena
